"SYMBOL","OPEN","HIGH","LOW","PREV. CLOSE","LTP","INDICATIVE CLOSE","CHNG","%CHNG","VOLUME (shares)","VALUE (₹ Crores)","52W H","52W L","30 D %CHNG","365 D %CHNG","18-Apr-2024"
"INOXINDIA","1,002.00","1,034.90","1,002.00","1,021.10","1,016.00","-","-5.10","-0.50","72,998","7.46","1,506.90","884.20","0.81","-22.24"
"CERA","5,719.50","5,720.00","5,622.00","5,681.50","5,653.00","-","-28.50","-0.50","6,968","3.94","10,789.95","5,060.05","6.55","-20.23"
"GODREJPROP","2,000.70","2,014.90","1,975.40","2,000.30","1,990.00","-","-10.30","-0.51","10,65,499","212.06","3,402.70","1,900.00","-5.39","-21.54"
"BDL","1,397.70","1,414.40","1,376.80","1,399.30","1,392.00","-","-7.30","-0.52","13,78,623","191.97","1,794.70","876.05","16.29","-23.03"
"IDFCFIRSTB","63.00","64.05","60.66","63.32","62.98","-","-0.34","-0.54","12,06,05,006","754.87","86.10","52.46","13.68","-23.73"
"ATUL","5,715.50","5,760.50","5,635.50","5,715.50","5,683.00","-","-32.50","-0.57","75,243","42.75","8,180.00","4,752.00","0.13","-3.43"
"NAUKRI","6,744.50","6,764.00","6,561.50","6,776.00","6,737.00","-","-39.00","-0.58","2,55,078","170.68","9,128.90","5,250.00","-0.22","17.78"
"TRITURBINE","513.00","514.10","499.00","512.95","510.00","-","-2.95","-0.58","13,72,414","69.37","885.00","460.30","-10.10","-1.78"
"RAINBOW","1,512.20","1,512.20","1,496.70","1,512.20","1,503.50","-","-8.70","-0.58","1,02,854","15.44","1,709.60","1,079.10","16.73","15.61"
"ASTRAL","1,324.90","1,326.60","1,284.40","1,313.80","1,306.00","-","-7.80","-0.59","6,45,710","84.39","2,454.00","1,232.30","3.63","-34.25"
"UNIONBANK","127.10","127.85","125.15","127.26","126.50","-","-0.76","-0.60","89,86,202","113.73","172.50","100.81","5.77","-11.20"
"KAYNES","5,670.10","5,741.90","5,535.00","5,671.20","5,635.00","-","-36.20","-0.64","6,48,154","365.35","7,822.00","2,424.00","23.10","121.40"
"TTML","59.90","60.14","59.15","60.24","59.85","-","-0.39","-0.65","21,47,044","12.81","111.40","50.10","-2.71","-21.91"
"AMBER","6,790.00","6,974.00","6,643.50","6,744.50","6,700.00","-","-44.50","-0.66","6,33,384","429.81","8,177.00","3,310.00","-2.56","86.24"
"COROMANDEL","2,130.00","2,172.50","2,101.40","2,133.60","2,119.00","-","-14.60","-0.68","5,38,004","114.84","2,270.50","1,071.90","7.06","89.15"
"TATAELXSI","4,906.00","4,936.00","4,826.50","4,929.00","4,895.00","-","-34.00","-0.69","3,63,566","177.62","9,080.00","4,700.00","-8.68","-34.60"
"SBFC","98.39","99.45","96.63","98.33","97.65","-","-0.68","-0.69","26,84,744","26.30","105.81","77.05","15.56","10.67"
"UPL","659.65","664.95","650.75","659.65","655.05","-","-4.60","-0.70","15,95,004","104.91","671.30","446.49","1.53","37.17"
"AFCONS","444.00","447.05","438.50","445.10","442.00","-","-3.10","-0.70","3,66,431","16.26","570.00","398.00","-2.63","-"
"LODHA","1,240.40","1,262.40","1,225.00","1,240.80","1,232.00","-","-8.80","-0.71","8,72,152","108.35","1,649.95","1,035.15","4.98","4.63"
"SWANENERGY","430.85","441.75","425.25","432.10","428.95","-","-3.15","-0.73","20,76,035","90.01","809.80","362.20","1.62","-30.36"
"DEEPAKNTR","1,980.00","1,982.60","1,950.00","1,970.50","1,956.00","-","-14.50","-0.74","1,11,568","21.92","3,169.00","1,782.00","-3.24","-14.99"
"HEG","479.75","492.00","475.65","479.75","476.10","-","-3.65","-0.76","12,00,056","58.20","619.50","331.25","14.83","-80.52"
"CLEAN","1,200.00","1,203.00","1,173.00","1,184.00","1,175.00","-","-9.00","-0.76","3,35,900","39.55","1,690.00","1,106.45","-3.75","-10.45"
"ACMESOLAR","205.08","207.74","202.25","204.72","203.15","-","-1.57","-0.77","6,60,386","13.46","292.40","167.75","-0.65","-"
"HINDPETRO","389.90","391.30","385.05","390.05","387.00","-","-3.05","-0.78","23,58,710","91.42","457.15","287.55","18.20","-18.77"
"KPITTECH","1,140.00","1,152.00","1,116.10","1,149.20","1,140.00","-","-9.20","-0.80","14,19,614","160.79","1,928.70","1,020.60","-10.05","-18.70"
"ALOKINDS","16.24","16.30","16.10","16.24","16.11","-","-0.13","-0.80","36,04,208","5.83","30.00","14.01","-1.16","-"
"BATAINDIA","1,234.00","1,244.00","1,221.00","1,234.30","1,224.10","-","-10.20","-0.83","1,42,466","17.48","1,633.00","1,140.30","-3.52","-8.86"
"PFIZER","4,197.00","4,202.90","4,151.00","4,201.80","4,166.00","-","-35.80","-0.85","17,456","7.28","6,451.15","3,701.00","2.36","1.24"
"MAZDOCK","2,731.90","2,814.80","2,695.00","2,731.90","2,708.00","-","-23.90","-0.87","41,50,958","1,138.59","2,930.00","1,045.00","3.25","25.57"
"CROMPTON","335.00","338.65","331.80","335.10","332.20","-","-2.90","-0.87","27,10,533","90.87","484.00","287.45","-7.84","11.57"
"EIDPARRY","806.00","837.00","806.00","840.35","833.00","-","-7.35","-0.87","2,59,533","21.55","997.00","592.80","9.43","37.39"
"TORNTPOWER","1,591.50","1,609.90","1,580.20","1,605.20","1,591.10","-","-14.10","-0.88","2,43,465","38.73","2,037.00","1,207.25","10.45","5.27"
"ECLERX","2,515.00","2,515.00","2,478.10","2,517.20","2,495.00","-","-22.20","-0.88","23,670","5.91","3,877.00","2,114.00","-3.15","2.18"
"TEJASNET","866.00","867.70","846.60","863.25","855.50","-","-7.75","-0.90","9,32,397","79.80","1,495.00","646.55","20.71","7.69"
"SUMICHEM","560.00","565.90","550.55","556.80","551.75","-","-5.05","-0.91","2,51,739","14.00","628.30","380.05","8.36","38.26"
"MARICO","718.00","726.30","713.05","720.45","713.75","-","-6.70","-0.93","25,84,756","185.28","736.90","495.15","15.46","41.15"
"SJVN","94.99","95.69","93.41","95.03","94.15","-","-0.88","-0.93","49,51,325","46.79","159.65","80.54","2.69","-26.39"
"INDGN","570.10","578.95","567.35","574.85","569.50","-","-5.35","-0.93","2,06,879","11.79","736.30","470.10","6.27","-"
"PPLPHARMA","221.79","223.13","219.20","221.84","219.73","-","-2.11","-0.95","16,50,492","36.56","307.90","136.10","0.87","55.38"
"NAVINFLUOR","4,286.60","4,314.80","4,220.00","4,270.90","4,230.00","-","-40.90","-0.96","85,788","36.66","4,381.00","2,875.95","4.25","31.48"
"ERIS","1,384.00","1,403.60","1,372.00","1,400.50","1,387.00","-","-13.50","-0.96","41,653","5.76","1,593.90","815.85","3.16","58.91"
"JSWINFRA","305.00","306.30","302.50","306.50","303.50","-","-3.00","-0.98","7,30,994","22.26","360.95","218.20","5.69","26.71"
"PRAJIND","520.00","522.45","514.40","520.60","515.45","-","-5.15","-0.99","3,97,995","20.64","875.00","452.10","-8.14","3.08"
"MANYAVAR","779.95","787.40","773.00","786.00","778.00","-","-8.00","-1.02","2,19,955","17.11","1,512.00","740.00","-0.47","-13.83"
"ZFCVINDIA","13,500.00","13,669.00","13,151.00","13,488.00","13,350.00","-","-138.00","-1.02","9,396","12.62","18,250.00","9,561.00","10.02","-2.48"
"BASF","4,528.00","4,590.50","4,458.00","4,526.20","4,479.00","-","-47.20","-1.04","23,652","10.67","8,750.00","3,531.00","-1.13","23.67"
"MRPL","137.58","137.98","135.41","137.58","136.14","-","-1.44","-1.05","20,66,086","28.24","259.90","98.92","17.47","-38.96"
"CAPLIPOINT","1,970.00","1,976.50","1,909.10","1,971.80","1,951.00","-","-20.80","-1.05","1,27,499","24.85","2,641.00","1,225.00","1.81","49.42"
"IPCALAB","1,409.00","1,417.80","1,380.60","1,409.00","1,394.00","-","-15.00","-1.06","63,964","8.94","1,755.90","1,052.00","3.32","3.85"
"SUNDRMFAST","922.00","925.30","910.15","924.90","915.00","-","-9.90","-1.07","32,773","3.01","1,505.95","831.15","-0.82","-17.30"
"BAJAJHFL","129.80","130.74","128.00","129.80","128.39","-","-1.41","-1.09","1,25,12,050","161.66","188.50","103.10","5.84","-"
"PGEL","954.70","974.80","943.15","960.85","950.00","-","-10.85","-1.13","8,96,364","86.12","1,054.20","177.62","6.19","-49.83"
"JUBLFOOD","703.50","708.70","692.10","703.05","694.90","-","-8.15","-1.16","12,28,882","85.79","796.75","429.60","9.47","57.90"
"AARTIIND","402.95","405.90","398.30","404.20","399.50","-","-4.70","-1.16","12,60,779","50.62","769.25","344.20","0.10","-44.88"
"PNBHOUSING","1,002.00","1,013.40","988.10","1,001.70","990.00","-","-11.70","-1.17","12,17,903","121.37","1,202.20","616.60","18.80","31.72"
"GESHIP","890.00","890.00","864.00","889.45","879.00","-","-10.45","-1.17","4,30,331","37.64","1,543.70","797.50","-5.59","-14.11"
"ZENTEC","1,511.00","1,527.70","1,490.00","1,513.90","1,496.00","-","-17.90","-1.18","2,19,901","33.07","2,627.00","886.45","18.09","51.67"
"REDINGTON","226.50","227.70","222.77","226.37","223.68","-","-2.69","-1.19","16,84,810","37.91","263.89","158.61","-1.38","0.95"
"INOXWIND","163.72","166.41","162.01","164.68","162.70","-","-1.98","-1.20","48,30,003","79.07","261.90","124.25","-3.45","-70.08"
"ITI","268.49","271.90","262.50","268.20","264.99","-","-3.21","-1.20","6,06,684","16.16","592.70","210.00","-","5.01"
"ICICIGI","1,815.00","1,823.90","1,773.00","1,811.80","1,789.80","-","-22.00","-1.21","8,64,906","154.95","2,301.90","1,480.50","2.10","4.87"
"ALIVUS","1,001.90","1,007.90","986.20","1,000.50","987.50","-","-13.00","-1.30","98,417","9.80","1,335.10","743.85","-8.46","-"
"GVT&D","1,430.00","1,458.80","1,389.90","1,461.50","1,442.40","-","-19.10","-1.31","4,40,069","62.98","2,243.00","881.05","-4.18","-"
"AIAENG","3,207.00","3,207.00","3,135.40","3,185.60","3,144.00","-","-41.60","-1.31","42,055","13.24","4,949.95","3,027.20","-2.29","-17.90"
"ACE","1,242.00","1,254.00","1,221.00","1,246.40","1,230.00","-","-16.40","-1.32","1,48,521","18.33","1,649.00","917.45","1.50","-11.98"
"ENGINERSIN","182.80","186.49","179.34","183.72","181.20","-","-2.52","-1.37","58,95,023","107.68","303.90","142.20","10.16","-12.67"
"GODREJAGRO","770.10","789.00","755.00","769.60","759.00","-","-10.60","-1.38","6,05,273","46.86","876.70","476.05","-0.16","39.29"
"JUBLINGREA","671.90","677.95","651.45","668.25","659.00","-","-9.25","-1.38","1,84,990","12.20","885.00","462.30","-5.27","24.26"
"TRIVENI","402.50","406.00","396.00","402.50","396.95","-","-5.55","-1.38","1,81,057","7.25","536.00","267.50","2.25","20.88"
"GLENMARK","1,368.20","1,376.80","1,336.00","1,356.80","1,337.90","-","-18.90","-1.39","6,13,374","82.86","1,830.95","985.20","-9.71","28.85"
"CONCORDBIO","1,741.30","1,743.10","1,708.60","1,741.20","1,716.90","-","-24.30","-1.40","46,757","8.05","2,664.00","1,327.05","4.25","8.68"
"CENTURYPLY","728.65","733.50","716.30","728.65","718.45","-","-10.20","-1.40","91,039","6.57","935.00","622.40","1.33","13.10"
"NETWEB","1,514.00","1,531.80","1,490.10","1,519.60","1,498.00","-","-21.60","-1.42","1,66,153","24.95","3,060.00","1,251.55","-1.62","-11.70"
"DBREALTY","191.80","195.69","189.01","192.30","189.55","-","-2.75","-1.43","20,35,485","39.17","242.45","115.11","49.33","-9.48"
"LTIM","4,150.00","4,231.50","4,040.10","4,276.30","4,214.90","-","-61.40","-1.44","7,83,069","324.72","6,767.95","3,802.00","-3.98","-10.76"
"CHOLAFIN","1,605.00","1,609.80","1,561.90","1,611.90","1,588.10","-","-23.80","-1.48","18,16,329","287.15","1,652.00","1,100.50","4.89","41.88"
"GPIL","193.69","196.00","190.11","193.69","190.80","-","-2.89","-1.49","11,41,355","21.99","253.40","145.75","5.44","-77.36"
"PATANJALI","2,004.50","2,007.00","1,967.40","2,000.80","1,970.00","-","-30.80","-1.54","17,56,568","348.44","2,011.00","1,169.95","12.88","40.44"
"SAIL","114.50","115.84","113.05","115.30","113.52","-","-1.78","-1.54","1,88,55,830","215.80","175.35","99.15","0.64","-21.30"
"KIRLOSENG","762.00","762.10","745.00","757.75","746.10","-","-11.65","-1.54","2,48,813","18.69","1,450.00","544.40","1.61","-16.47"
"NCC","221.89","222.19","216.24","220.61","217.20","-","-3.41","-1.55","68,13,390","148.89","364.50","170.05","10.70","-10.75"
"ABSLAMC","639.00","639.00","618.05","633.90","624.00","-","-9.90","-1.56","2,64,741","16.57","911.85","491.40","-1.08","22.84"
"CHENNPETRO","630.00","634.00","620.00","631.00","621.00","-","-10.00","-1.58","9,60,866","60.06","1,275.00","433.10","8.44","-33.18"
"CHALET","818.00","830.10","803.30","823.15","810.00","-","-13.15","-1.60","1,13,019","9.24","1,052.45","634.05","2.20","-4.06"
"SAPPHIRE","305.00","310.25","302.35","308.15","303.20","-","-4.95","-1.61","1,88,153","5.76","401.00","259.31","-0.69","-79.80"
"SARDAEN","484.85","486.50","472.00","486.10","478.20","-","-7.90","-1.63","6,91,021","33.09","563.45","201.00","-11.19","116.01"
"KEC","724.00","725.05","709.10","723.50","711.40","-","-12.10","-1.67","7,19,151","51.39","1,313.25","627.45","-7.12","1.37"
"TATACOMM","1,599.00","1,610.00","1,560.30","1,593.70","1,567.00","-","-26.70","-1.68","2,44,987","38.76","2,175.00","1,291.00","0.25","-15.59"
"3MINDIA","30,720.00","30,840.00","30,150.00","30,715.00","30,170.00","-","-545.00","-1.77","2,590","7.88","40,856.50","25,718.15","7.03","3.23"
"IREDA","175.00","175.40","172.55","176.39","173.23","-","-3.16","-1.79","1,88,60,517","327.87","310.00","137.01","14.18","6.29"
"BLUESTARCO","2,051.90","2,080.00","2,005.50","2,053.30","2,016.00","-","-37.30","-1.82","3,22,346","65.22","2,417.00","1,359.45","-8.81","43.46"
"SAILIFE","727.60","734.80","716.60","731.75","718.30","-","-13.45","-1.84","4,91,030","35.59","808.80","636.10","2.06","-"
"EMAMILTD","626.75","627.45","612.25","626.75","614.95","-","-11.80","-1.88","3,79,989","23.50","860.00","428.20","10.26","40.01"
"APARINDS","4,995.50","5,007.50","4,890.00","4,995.50","4,898.00","-","-97.50","-1.95","81,545","40.15","11,779.90","4,308.05","-15.51","-30.02"
"MEDANTA","1,295.30","1,298.70","1,263.10","1,295.30","1,270.00","-","-25.30","-1.95","2,77,811","35.39","1,511.00","935.50","3.36","-7.56"
"PTCIL","14,668.00","14,738.00","14,001.00","14,696.00","14,409.00","-","-287.00","-1.95","9,829","14.28","17,995.00","7,149.60","14.54","83.28"
"CASTROLIND","204.20","205.41","200.95","206.03","201.99","-","-4.04","-1.96","35,11,484","71.28","284.40","162.60","-7.61","-3.01"
"WELCORP","792.85","799.90","773.20","797.20","781.50","-","-15.70","-1.97","6,22,497","48.62","900.00","440.15","-3.78","44.62"
"NEWGEN","936.00","936.00","922.70","942.55","924.00","-","-18.55","-1.97","1,66,029","15.40","1,798.90","724.10","0.83","25.53"
"PAYTM","864.40","871.65","845.80","864.95","847.00","-","-17.95","-2.08","40,12,959","343.07","1,062.95","310.00","11.34","118.69"
"BALRAMCHIN","564.15","564.50","552.20","564.80","553.00","-","-11.80","-2.09","1,89,478","10.57","691.80","352.00","2.65","50.33"
"ENDURANCE","1,946.00","2,097.00","1,874.40","1,939.50","1,898.00","-","-41.50","-2.14","3,77,986","74.81","3,061.30","1,675.00","-2.76","2.11"
"TBOTEK","1,070.00","1,074.00","1,038.70","1,074.40","1,051.40","-","-23.00","-2.14","2,49,254","26.12","2,001.00","996.00","-16.15","-"
"CCL","624.50","629.45","610.10","624.45","611.00","-","-13.45","-2.15","75,595","4.68","855.00","525.00","10.76","7.80"
"DIVISLAB","5,750.00","5,798.00","5,596.00","5,754.00","5,622.00","-","-132.00","-2.29","5,31,948","302.69","6,285.45","3,641.00","-3.06","52.07"
"LALPATHLAB","2,750.00","2,772.40","2,701.00","2,772.30","2,707.10","-","-65.20","-2.35","94,872","25.85","3,653.95","2,165.80","6.03","20.92"
"VGUARD","362.05","362.95","348.50","361.45","352.55","-","-8.90","-2.46","6,31,149","22.39","577.45","300.00","0.66","2.10"
"AEGISLOG","799.00","806.00","783.75","806.30","785.90","-","-20.40","-2.53","9,08,375","71.87","1,037.00","485.05","1.14","-"
"USHAMART","319.90","320.50","309.90","320.60","312.50","-","-8.10","-2.53","10,45,212","33.02","451.00","278.55","-4.32","-14.59"
"SUVENPHAR","1,195.70","1,205.50","1,165.00","1,195.70","1,165.10","-","-30.60","-2.56","1,24,160","14.66","1,360.00","598.00","0.76","79.60"
"SUNTV","678.00","686.80","664.80","682.90","665.15","-","-17.75","-2.60","1,61,181","10.85","921.00","549.30","9.04","9.85"
"AKUMS","501.00","501.00","481.00","499.15","486.00","-","-13.15","-2.63","2,91,094","14.18","1,175.90","405.00","-4.73","-"
"RHIM","483.00","490.30","472.20","486.20","472.90","-","-13.30","-2.74","1,96,488","9.39","755.55","376.45","14.04","-25.49"
"NAVA","484.50","493.25","465.50","482.55","469.25","-","-13.30","-2.76","6,76,701","32.14","673.90","227.75","5.27","-3.37"
"TARIL","552.00","552.00","526.85","547.90","529.80","-","-18.10","-3.30","12,41,604","66.08","648.90","274.10","19.06","-"
"RKFORGE","765.00","767.20","730.75","767.95","738.00","-","-29.95","-3.90","8,00,822","60.04","1,064.05","600.00","-2.79","0.70"
"WIPRO","235.00","237.80","232.15","247.65","237.40","-","-10.25","-4.14","5,48,75,421","1,289.57","324.60","208.50","-10.84","-46.69"
"SONATSOFTW","300.00","317.40","288.00","335.05","315.20","-","-19.85","-5.92","1,22,78,692","377.64","763.70","286.40","-11.43","-53.83"
